ticker,name,sector,price,pe_ratio,dividend_yield,eps,week52_low,week52_high,market_cap,ebitda,ps_ratio,pb_ratio,market_cap_bn,ebitda_bn,ev_ebitda_proxy,price_range_pct,market_cap_tier,loaded_at,acquired,deal_year,deal_value_bn,acquirer,deal_status,pe_ratio_sector_pct,pb_ratio_sector_pct,ps_ratio_sector_pct,ev_ebitda_proxy_sector_pct,market_cap_sector_pct,dividend_yield_sector_pct,pe_ratio_zscore,pb_ratio_zscore,ps_ratio_zscore,ev_ebitda_proxy_zscore,cheap_count,log_market_cap,log_ebitda,cheap_and_midcap,cash_cow_flag,near_52w_low,near_52w_high,profitable,low_pb_small_size,sector_Consumer Discretionary,sector_Consumer Staples,sector_Energy,sector_Financials,sector_Health Care,sector_Industrials,sector_Information Technology,sector_Materials,sector_Real Estate,sector_Telecommunication Services,sector_Utilities,tier_Large-cap,tier_Mega-cap,tier_Mid-cap,deal_probability,deal_score
ANDV,Andeavor,Energy,96.9,18.78,2.3454583,6.13,121.71,75.11,15696449735.0,2548000000.0,0.6618165,1.7,15.696449735,2.548,6.160302093799058,53.24034334763946,Large-cap,2026-04-25T14:52:57.872278,1,2018.0,23.0,Marathon Petroleum,completed,0.375,0.25,0.15625,0.28125,0.4375,0.59375,-0.3361089018987273,-0.6551477408122289,-1.089365141092314,-0.3090382152747972,4,23.47670039226413,21.658574575048792,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9895355,90.3
ANSS,ANSYS,Information Technology,148.84,42.53,0.0,2.99,164.9,94.52,13155919129.0,458515000.0,16.184554639999998,5.79,13.155919129,0.458515,28.692450910002943,22.81898266552998,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.8714285714285714,0.4857142857142857,0.9857142857142858,0.8857142857142857,0.2,0.1714285714285714,0.2438063705186395,-0.1968319850751366,2.607967148044455,0.4830077277763839,1,23.30013761824916,19.94350356668284,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.96096647,67.6
ANTM,Anthem Inc.,Health Care,230.57,19.23,1.2581781,14.36,267.95,156.81,61221978627.0,0.0,0.6696521,2.28,61.221978627,0.0,15.288987971795937,33.633255353608064,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.4590163934426229,0.1311475409836065,0.0983606557377049,0.9754098360655736,0.7540983606557377,0.6885245901639344,-0.1623571030529281,-0.2650999795306742,-1.088979164717238,0.0,3,24.837772089902195,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.15623282,37.7
AON,Aon plc,Financials,136.05,20.8,1.0245464,4.66,152.78,113.2201,35123123422.0,1858000000.0,3.4972682,6.78,35.123123422,1.858,18.90372627664155,42.29029901491154,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.7794117647058824,0.9558823529411764,0.7352941176470589,0.2058823529411764,0.6323529411764706,0.1176470588235294,0.4773619975867132,0.0016641314193234,0.0533595127980745,0.0,1,24.282125537493403,21.34276647787627,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.022810165,17.4
APA,Apache Corporation,Energy,37.73,-53.6096,2.528445,-3.72,57.9,38.14,15066280977.0,3265000000.0,3.651366,2.22,15.066280977,3.265,4.614481156814701,102.07489878542512,Large-cap,2026-04-25T14:52:57.872278,1,2024.0,19.75,,rumoured,0.0625,0.5625,0.5625,0.15625,0.40625,0.65625,-1.4420701929127135,-0.1896707033954687,-0.0137603771608582,-0.3794027104580183,2,23.435725035983523,21.906525599981084,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.99845207,78.5
AIV,Apartment Investment & Management,Real Estate,38.21,15.6,3.876562,1.95,46.855,38.85,6156884142.0,874871000.0,6.187621,4.69,6.156884142,0.874871,7.037476544541995,107.99500312304812,Mid-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.4242424242424242,0.8181818181818182,0.1515151515151515,0.0303030303030303,0.0303030303030303,0.6060606060606061,-0.2133813207142615,-0.0850469397022648,-0.909601830090767,0.0,3,22.540836665579715,20.589587006024825,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.99317133,85.5
AAPL,Apple Inc.,Information Technology,155.15,16.86,1.5795412,9.2,180.1,131.12,809508034020.0,79386000000.0,3.4586093,5.66,809.50803402,79.386,10.197113269594135,50.93915884034298,Mega-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.3142857142857143,0.4714285714285714,0.3428571428571428,0.2285714285714285,1.0,0.6571428571428571,-0.408955920315157,-0.2021480991211107,-0.5913116159753757,-0.4494776997160611,4,27.41969253468564,25.097587867247334,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.010819903,37.2
AMAT,Applied Materials Inc,Information Technology,45.75,14.08,0.8215239,3.17,60.89,34.58,51296481503.0,4336000000.0,4.7020154,5.44,51.296481503,4.336,11.830369350322878,57.54465982516154,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.1714285714285714,0.4428571428571428,0.4857142857142857,0.2857142857142857,0.7,0.4428571428571428,-0.479648525243788,-0.2111445998142975,-0.2787216570762817,-0.3671332989674347,4,24.660888000104297,22.190218101314382,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.076418266,39.0
APTV,Aptiv Plc,Consumer Discretionary,89.27,69.74,0.9392678,5.05,96.91,82.97,24906530300.0,2370000000.0,1.5025798,7.56,24.9065303,2.37,10.509084514767933,54.806312769010056,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.9761904761904762,0.7738095238095238,0.3095238095238095,0.5595238095238095,0.6904761904761905,0.3333333333333333,1.6637013859522105,-0.1893329472941601,-0.5289112375201834,0.0,1,23.938395867116984,21.58615579251539,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8718698,63.9
ADM,Archer-Daniels-Midland Co,Consumer Staples,41.35,17.45,3.1761081,2.17,47.44,38.59,23594770663.0,2927000000.0,0.52478915,1.29,23.594770663,2.927,8.061076413734199,68.8135593220339,Large-cap,2026-04-25T14:52:57.872278,0,2022.0,18.7,,unlabeled,0.2352941176470588,0.0294117647058823,0.0588235294117647,0.1764705882352941,0.4117647058823529,0.7647058823529411,-0.6407294240500422,-0.4092534999007996,-0.9352561397694792,-0.5680230960243502,4,23.88429094239115,21.797243844997805,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.98130167,90.9
ARNC,Arconic Inc,Industrials,24.45,20.21,0.9561753,-0.21,31.17,21.755,12123300000.0,1517000000.0,0.94214815,4.46,12.1233,1.517,7.991628213579433,71.37546468401487,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.4029850746268656,0.5074626865671642,0.1044776119402985,0.1641791044776119,0.2238805970149253,0.2835820895522388,-0.2533319669985024,-0.203661607168721,-1.0078040248608369,-0.5763373457603945,3,23.21839505783707,21.140000537972004,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9964108,83.0
AJG,Arthur J. Gallagher & Co.,Financials,64.4,21.05,2.4807138,2.54,70.55,53.63,11968488290.0,888000000.0,1.9400215,2.92,11.96848829,0.888,13.478027353603604,36.34751773049641,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.7941176470588235,0.8235294117647058,0.2941176470588235,0.1470588235294117,0.2058823529411764,0.7941176470588235,0.5105026598114616,-0.1435876692404253,-0.5440666467030734,0.0,2,23.205543057062155,20.60448230208257,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9571181,76.1
AIZ,Assurant Inc,Financials,85.16,33.27,2.5313594,9.08,106.985,85.91,4653993594.0,0.0,0.9821866,1.12,4.653993594,0.0,13.333242399935546,103.55871886120995,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.9852941176470588,0.1911764705882352,0.0441176470588235,0.6323529411764706,0.0294117647058823,0.8088235294117647,2.1304182293571605,-0.2113216695480801,-0.9115329099118288,0.0,2,22.260991525590068,0.0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.93743104,74.7
T,AT&T Inc,Telecommunication Services,35.57,12.14,5.4156513,4.76,42.7,32.55,226713270000.0,49653000000.0,1.4083152,1.8,226.71327,49.653,4.565953114615431,70.2463054187192,Mega-cap,2026-04-25T14:52:57.872278,0,2023.0,28.0,,none,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3793904298897028,-0.5207557907513882,-0.8451745352962083,0.5887416068330008,1,26.14695192826065,24.628324648593065,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.014937113,22.0
ADSK,Autodesk Inc,Information Technology,104.81,-53.6096,0.0,-2.61,131.1,81.75,24348294504.0,-378100000.0,16.184554639999998,205.0419999999998,24.348294504,-0.3781,-25.20615748198214,53.27254305977709,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.0142857142857142,1.0,0.9857142857142858,0.0142857142857142,0.4428571428571428,0.1714285714285714,-2.200926996674382,7.951216906374242,2.607967148044455,-2.234415866472593,2,23.91572764315961,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9764582,74.9
ADP,Automatic Data Processing,Information Technology,108.25,29.34,2.2190912,3.85,125.24,95.5,50337702249.0,2767400000.0,4.0483294,12.86,50.337702249,2.7674,18.18952888957144,57.12844653665097,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.6857142857142857,0.8571428571428571,0.4142857142857143,0.6714285714285714,0.6857142857142857,0.8,-0.0916020679736775,0.0922828326559132,-0.4430570901040858,-0.0465214930767806,1,24.642020180995228,21.741174088560907,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.006693032,17.8
AZO,AutoZone Inc,Consumer Discretionary,718.57,16.31,0.0,44.09,797.89,491.13,19922021415.0,2347304000.0,1.8510429,136.23,19.922021415,2.347304,8.487192717688037,25.857347763724064,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.3928571428571428,0.9642857142857144,0.5119047619047619,0.3452380952380952,0.6190476190476191,0.1309523809523809,-0.293035895573687,3.197486139288618,-0.2910441214444436,0.0,2,23.71509156066128,21.57653327290923,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9772893,74.9
AVB,"AvalonBay Communities, Inc.",Real Estate,154.94,17.97,3.7149355,6.36,199.52,156.01,21856547430.0,1331579000.0,10.251216,2.12,21.85654743,1.331579,16.414007302608407,102.4592047805102,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.6060606060606061,0.4242424242424242,0.5151515151515151,0.6666666666666666,0.7878787878787878,0.5151515151515151,-0.1396523474734292,-0.2512795037988097,0.076003847940055,0.0,1,23.80776636719352,21.009631293790125,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6215452,52.8
AVY,Avery Dennison Corp,Materials,110.77,22.11,1.5682175,3.11,123.67,78.471,10104814319.0,831200000.0,1.5206499,8.83,10.104814319,0.8312,12.156898843840231,28.54045443483264,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,unlabeled,0.48,0.92,0.24,0.52,0.16,0.48,0.0756410315834032,1.352734776687075,-0.8824377173258338,-0.0564047165212261,2,23.03627781257132,20.538380998952373,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9933559,77.1
BHGE,"Baker Hughes, a GE Company",Energy,27.5,200.0692,2.4991322,-0.31,57.73,28.03,32995712852.0,285000000.0,1.9390045,2.25,32.995712852,0.285,115.77443105964912,101.78451178451178,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,19.75,,unlabeled,0.984375,0.59375,0.28125,1.0,0.6875,0.625,2.4336099206792774,-0.1628162589291173,-0.6298479137521786,4.68050660527681,1,24.21964347642794,19.467999741741696,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5222345,46.3
BLL,Ball Corp,Materials,38.44,20.56,1.0170354,0.85,43.24,35.6,13767688518.0,1317000000.0,1.5696399,3.62,13.767688518,1.317,10.453825753986331,62.827225130890106,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,63.0,,unlabeled,0.36,0.48,0.28,0.4,0.4,0.28,-0.0122751393921595,-0.3912393365811772,-0.850543638603778,-0.3582514555291325,4,23.345590272052377,20.998622260466856,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.995834,89.3
BAC,Bank of America Corp,Financials,29.74,16.34,1.536,1.55,32.67,22.07,321478200969.0,0.0,3.2011874,1.24,321.478200969,0.0,13.333242399935546,27.64150943396229,Mega-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.5147058823529411,0.2647058823529412,0.5588235294117647,0.6323529411764706,0.9852941176470588,0.2647058823529412,-0.1138674165027971,-0.2068060695275698,-0.0602296925898884,0.0,1,26.496195574188423,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.01225919,18.1
BAX,Baxter International Inc.,Health Care,62.56,25.12,0.97635394,1.29,72.58,48.15,35713732553.0,1832000000.0,3.4394414,3.77,35.713732553,1.832,19.494395498362444,41.01514531313957,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.7704918032786885,0.4754098360655737,0.3770491803278688,0.6229508196721312,0.5409836065573771,0.639344262295082,0.0562468467961096,-0.205650461692212,-0.3630501325700597,0.0,2,24.298801117145395,21.3286741037442,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.04863138,25.0
BBT,BB&T Corporation,Financials,51.07,16.26,2.4526198,2.74,55.99,41.17,42087562920.0,0.0,3.4552107,1.55,42.08756292,0.0,13.333242399935546,33.19838056680163,Large-cap,2026-04-25T14:52:57.872278,1,2019.0,28.0,BB&T/SunTrust → Truist,completed,0.5,0.4485294117647059,0.7058823529411765,0.6323529411764706,0.7058823529411765,0.7794117647058824,-0.1244724284147163,-0.1951407694745848,0.0372244645085391,0.0,1,24.463018116436945,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.91912174,68.2
BDX,Becton Dickinson,Health Care,211.44,22.28,1.3518385,4.65,248.3888,175.66,50910180308.0,1537000000.0,5.6912947,3.98,50.910180308,1.537,33.123084130123615,50.80353312580436,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.639344262295082,0.5409836065573771,0.6885245901639344,0.8852459016393442,0.6885245901639344,0.7213114754098361,-0.0491581137423058,-0.1972716705874623,0.2271339968171212,0.0,0,24.653328746575067,21.153098302153488,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.032472882,12.1
BRK.B,Berkshire Hathaway,Financials,191.42,30.43,0.0,9.76,217.62,160.93,261401203633.0,0.0,1.4328232,1.58,261.401203633,0.0,13.333242399935546,46.21626389133889,Mega-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.9558823529411764,0.4779411764705882,0.2058823529411764,0.6323529411764706,0.9558823529411764,0.0294117647058823,1.7539403064840189,-0.1940118694694572,-0.738649516889609,0.0,2,26.289322242693643,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0055027334,22.4
BBY,Best Buy Co. Inc.,Consumer Discretionary,68.79,19.22,1.9085041,3.81,78.59,41.67,20831186176.0,2555000000.0,0.76715523,4.79,20.831186176,2.555,8.153106135420744,26.543878656554703,Large-cap,2026-04-25T14:52:57.872278,1,2023.0,29.4,,rumoured,0.5357142857142857,0.6428571428571429,0.1071428571428571,0.3095238095238095,0.6428571428571429,0.6547619047619048,-0.1864645781632366,-0.2622441843333635,-1.0309251424562902,0.0,2,23.75971703620525,21.66131806099347,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.99032825,77.5
BIIB,Biogen Inc.,Health Care,311.79,14.3,0.0,11.94,370.57,244.28,69157726427.0,6511400000.0,5.737439,5.51,69.157726427,6.5114,10.621022579936726,46.5436693324887,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.2459016393442623,0.6885245901639344,0.7049180327868853,0.2950819672131147,0.7868852459016393,0.2131147540983606,-0.3453312070861634,-0.1362261925385717,0.2392278723469707,0.0,2,24.95965562313207,22.59682032396316,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5007168,49.1
BLK,BlackRock,Financials,509.38,22.49,2.1643558,30.3,594.52,368.0,85907759858.0,5684000000.0,6.9158196,2.95,85.907759858,5.684,15.113961973610134,37.58608511389722,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,none,0.8235294117647058,0.8382352941176471,0.8970588235294118,0.1764705882352941,0.8823529411764706,0.7058823529411765,0.7013928742260117,-0.1424587692352977,1.3648614308687772,0.0,1,25.17653999781699,22.4609210473572,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.004813319,17.9
HRB,Block H&R,Financials,25.19,12.29,3.7296038,1.92,31.8,19.85,5381433872.0,894754000.0,2.0188456,205.0419999999998,5.381433872,0.894754,6.014428403784727,55.31380753138075,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.1911764705882352,1.0,0.3382352941176471,0.0294117647058823,0.0441176470588235,0.9558823529411764,-0.6507461445437203,7.462263225306132,-0.5138263647110586,0.0,3,22.406220694755167,20.61205937924053,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.99732804,85.5
BA,Boeing Company,Industrials,329.66,27.29,1.9648397,13.47,361.45,163.69,205617405233.0,12476000000.0,2.1560605,182.86,205.617405233,12.476,16.48103600777493,16.075040453074415,Mega-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,none,0.8955223880597015,1.0,0.5074626865671642,0.8507462686567164,1.0,0.6567164179104478,1.143188101164308,7.4045596022521085,-0.257837021388732,0.8158743745331629,0,26.049283022751712,23.24707263577212,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.016142797,12.4
BWA,BorgWarner,Consumer Discretionary,51.94,14.15,1.2363636,0.55,58.22,37.54,11596117445.0,867900000.0,1.5831376,2.89,11.596117445,0.8679,13.361121609632448,30.367504835589948,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,29.4,,unlabeled,0.2142857142857142,0.3452380952380952,0.3928571428571428,0.7857142857142857,0.3452380952380952,0.4523809523809524,-0.3721403786000005,-0.3122555021580878,-0.4739210489940347,0.0,3,23.173936176102167,20.58158705976668,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.993468,83.1
BXP,Boston Properties,Real Estate,112.09,18.05,2.7744062,2.93,140.13,111.87,17799878487.0,1546846000.0,6.839459,3.15,17.799878487,1.546846,11.507207884301346,99.22151450813872,Large-cap,2026-04-25T14:52:57.872278,0,2024.0,28.0,,unlabeled,0.6363636363636364,0.6060606060606061,0.2727272727272727,0.3939393939393939,0.5757575757575758,0.1515151515151515,-0.1371636057606584,-0.1846571142970816,-0.7515016173588744,0.0,2,23.60245746770429,21.159483856717323,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.90839535,73.8
BSX,Boston Scientific,Health Care,25.2,20.0,0.0,0.07,29.93,23.29,36142506007.0,1726000000.0,4.055685,4.78,36.142506007,1.726,20.940038242757826,71.23493975903614,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,unlabeled,0.5245901639344263,0.6721311475409836,0.5081967213114754,0.7540983606557377,0.5901639344262295,0.2131147540983606,-0.1337789975548366,-0.165352466378892,-0.2015399700046642,0.0,0,24.31073546137775,21.269072430187023,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.37887502,29.7
BHF,Brighthouse Financial Inc,Financials,55.44,22.63,0.0,-24.62,75.0,52.751,7066613254.0,0.0,1.4188358,0.8303999999999999,7.066613254,0.0,13.333242399935546,87.91406355341813,Mid-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.8382352941176471,0.0220588235294117,0.1911764705882352,0.6323529411764706,0.0735294117647058,0.0294117647058823,0.7199516450718708,-0.2222193175975784,-0.7440156792731326,0.0,2,22.67864717167299,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9715542,74.2
BMY,Bristol-Myers Squibb,Health Care,62.69,20.83,2.5546863,2.65,66.1,51.12,102506501960.0,5170000000.0,6.503231,6.75,102.50650196,5.17,19.82717639458414,22.76368491321761,Large-cap,2026-04-25T14:52:57.872278,0,2021.5,63.0,,none,0.5573770491803278,0.7868852459016393,0.7868852459016393,0.639344262295082,0.8688524590163934,0.8688524590163934,-0.1029740266932575,-0.0867514260152877,0.4399329026487529,0.0,0,25.35319206727889,22.366138525660173,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.022084173,13.0
AVGO,Broadcom,Information Technology,229.57,15.94,2.9488583,4.01,285.68,202.61,92791974933.0,7016000000.0,6.961893,4.4,92.791974933,7.016,13.225766096493729,67.54544360178166,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,none,0.2285714285714285,0.3571428571428571,0.7142857142857143,0.3714285714285714,0.7571428571428571,0.9,-0.4323505953275097,-0.2536735121820899,0.289407328378256,-0.2967811293194557,3,25.253625995994906,22.671459092158823,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.036170334,32.9
BF.B,Brown-Forman Corp.,Consumer Staples,63.33,37.04,1.1216964,1.7,69.9028,45.415,5498033502.0,1139000000.0,1.8411398,12.36,5.498033502,1.139,4.827070677787533,26.84112088468544,Mid-cap,2026-04-25T14:52:57.872278,1,2024.0,18.7,,rumoured,0.9411764705882352,0.8235294117647058,0.3235294117647059,0.088235294117647,0.0294117647058823,0.1176470588235294,2.140399544231293,-0.1993521689739772,-0.4110788894763065,-0.8951453833982417,2,22.427656320341324,20.853416522289415,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99351764,76.4
CHRW,C. H. Robinson Worldwide,Industrials,90.47,26.0,1.987685,3.57,100.18,63.41,12932483889.0,868096000.0,0.85282737,9.31,12.932483889,0.868096,14.897527334534429,26.40739733478381,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,76.75,,unlabeled,0.8059701492537313,0.8656716417910447,0.0746268656716417,0.7313432835820896,0.2686567164179104,0.7164179104477612,0.8887374107787114,0.0031762452174394,-1.0629872823047464,0.5561884944910623,1,23.283008114142348,20.581812866739284,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.989767,71.2
CA,"CA, Inc.",Information Technology,32.66,14.32,3.0,1.85,36.56,30.45,14175422936.0,1613000000.0,3.3742425,2.44,14.175422936,1.613,8.788234926224426,63.82978723404261,Large-cap,2026-04-25T14:52:57.872278,1,2018.0,18.9,Broadcom,completed,0.2,0.1428571428571428,0.3142857142857143,0.1714285714285714,0.2571428571428571,0.9142857142857144,-0.4735455665449133,-0.3338241547213909,-0.6125212710868058,-0.5205095754160017,4,23.374775522940517,21.201361636709446,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9767725,90.2
COG,Cabot Oil & Gas,Energy,23.01,60.55,1.0269576,-0.92,29.57,21.4,10808821635.0,404951000.0,8.636729,4.21,10.808821635,0.404951,26.691677844973835,80.29375764993877,Large-cap,2026-04-25T14:52:57.872278,1,2021.0,17.0,Coterra merger,completed,0.78125,0.875,0.96875,0.90625,0.1875,0.34375,0.3020491087223314,1.5916741128725165,1.7799146206030576,0.6255330895794204,0,23.103628455810338,19.81927663256633,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9944068,64.1
CDNS,Cadence Design Systems,Information Technology,36.82,34.09,0.0,0.74,46.0,29.01,10890625200.0,455607000.0,5.751737,10.98,10.8906252,0.455607,23.903551086791907,54.03178340200117,Large-cap,2026-04-25T14:52:57.872278,0,2020.0,27.5,,unlabeled,0.7714285714285715,0.7714285714285715,0.5857142857142857,0.8285714285714286,0.1428571428571428,0.1714285714285714,0.0291856562748825,0.0154036449141347,-0.0148236178118037,0.2415642145144798,0,23.111168182803503,19.93714115596884,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.95225906,60.8
CPB,Campbell Soup,Consumer Staples,44.83,14.84,3.125,2.89,64.23,43.5,13467193376.0,1683000000.0,2.3898203,7.91,13.467193376,1.683,8.001897430778373,93.5841775205017,Large-cap,2026-04-25T14:52:57.872278,1,2018.0,18.7,,rumoured,0.1470588235294117,0.6176470588235294,0.4705882352941176,0.1470588235294117,0.1764705882352941,0.7352941176470589,-1.011262686286606,-0.2837298494278489,-0.1925916377858219,-0.5740090978591007,3,23.32352244463401,21.243843752749257,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.99733293,85.2
COF,Capital One Financial,Financials,91.8,11.85,1.6306564,3.45,106.5,76.05,47637260000.0,0.0,1.5931405,0.94,47.63726,0.0,13.333242399935546,48.27586206896552,Large-cap,2026-04-25T14:52:57.872278,0,2023.0,13.0,,unlabeled,0.1029411764705882,0.1176470588235294,0.2647058823529412,0.6323529411764706,0.75,0.3382352941176471,-0.7090737100592772,-0.2180950695788457,-0.6771449724647639,0.0,3,24.586881065106933,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3119774,46.5
